dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,4,16,150,0.18611648678779602,0.165822833776474,1221.4620883464813
data2,STGCN,X,4,32,150,0.18556542694568634,0.17128300666809082,1237.2145059108734
data2,STGCN,X,4,64,150,0.20039254426956177,0.18659061193466187,1497.5340259075165
data2,STGCN,X,8,16,150,0.19898462295532227,0.17298516631126404,1041.2964448928833
data2,STGCN,X,8,32,150,0.20176154375076294,0.1755571961402893,948.4767401218414
data2,STGCN,X,8,64,150,0.19922728836536407,0.17621126770973206,986.4900527000427
data2,STGCN,X,12,16,150,0.20449908077716827,0.18024809658527374,949.2346451282501
data2,STGCN,X,12,32,150,0.20006529986858368,0.1810494214296341,965.1454901695251
data2,STGCN,X,12,64,150,0.19306142628192902,0.17387759685516357,1007.8415505886078
data2,STGCN,X,24,16,150,0.21927589178085327,0.1932695060968399,902.8838331699371
data2,STGCN,X,24,32,150,0.2415349781513214,0.19997994601726532,929.0038549900055
data2,STGCN,X,24,64,150,0.2666003108024597,0.2175053060054779,985.1285662651062
data2,STGCN,X,4,16,150,0.18356789648532867,0.1692732721567154,901.8490314483643
data2,STGCN,X,4,32,150,0.18485945463180542,0.16881456971168518,916.0028719902039
data2,STGCN,X,4,64,150,0.17815233767032623,0.161405548453331,958.5247430801392
data2,STGCN,X,8,16,150,0.2039715200662613,0.18180865049362183,929.8637104034424
data2,STGCN,X,8,32,150,0.20389817655086517,0.17847658693790436,937.0952255725861
data2,STGCN,X,8,64,150,0.19227877259254456,0.16963090002536774,983.3293309211731
data2,STGCN,X,12,16,150,0.19517764449119568,0.17323149740695953,947.8499727249146
data2,STGCN,X,12,32,150,0.1911614090204239,0.17625470459461212,968.552460193634
data2,STGCN,X,12,64,150,0.1918569952249527,0.17624840140342712,1011.9055099487305
data2,STGCN,X,24,16,150,0.22682534158229828,0.19788536429405212,904.7533078193665
data2,STGCN,X,24,32,150,0.2638126611709595,0.2117849886417389,930.0978782176971
data2,STGCN,X,24,64,150,0.21986110508441925,0.2101224660873413,977.2669131755829
data2,STGCN,X,4,16,150,0.1794140636920929,0.163593128323555,899.6886696815491
data2,STGCN,X,4,32,150,0.1816737949848175,0.16646312177181244,913.3751358985901
data2,STGCN,X,4,64,150,0.179981991648674,0.16346526145935059,942.2120988368988
data2,STGCN,X,8,16,150,0.19619309902191162,0.17139306664466858,925.9673550128937
data2,STGCN,X,8,32,150,0.19611169397830963,0.1700475513935089,941.4964616298676
data2,STGCN,X,8,64,150,0.19514866173267365,0.1717856526374817,986.6451847553253
data2,STGCN,X,12,16,150,0.190932035446167,0.1700272113084793,950.80357837677
data2,STGCN,X,12,32,150,0.1896212249994278,0.16944970190525055,963.2372159957886
data2,STGCN,X,12,64,150,0.1989566683769226,0.17445868253707886,1005.3240585327148
data2,STGCN,X,24,16,150,0.2652708888053894,0.2131267488002777,906.4639902114868
data2,STGCN,X,24,32,150,0.2444944977760315,0.2057560533285141,928.8458516597748
data2,STGCN,X,24,64,150,0.23542217910289764,0.20191597938537598,979.2783966064453
data2,STGCN,X,4,16,150,0.1789751499891281,0.16235031187534332,903.7866349220276
data2,STGCN,X,4,32,150,0.18076243996620178,0.16442157328128815,916.5621256828308
data2,STGCN,X,4,64,150,0.18338732421398163,0.1665852665901184,957.1594276428223
data2,STGCN,X,8,16,150,0.19261442124843597,0.17152726650238037,929.828696012497
data2,STGCN,X,8,32,150,0.19591712951660156,0.17330455780029297,947.9072575569153
data2,STGCN,X,8,64,150,0.19353540241718292,0.17230390012264252,993.7441518306732
data2,STGCN,X,12,16,150,0.1954914927482605,0.17411106824874878,947.27157330513
data2,STGCN,X,12,32,150,0.19743327796459198,0.17906582355499268,956.7414839267731
data2,STGCN,X,12,64,150,0.19923612475395203,0.17976559698581696,998.655960559845
data2,STGCN,X,24,16,150,0.2431482970714569,0.21143248677253723,890.9585845470428
data2,STGCN,X,24,32,150,0.25187164545059204,0.20653186738491058,907.504964351654
data2,STGCN,X,24,64,150,0.2517903447151184,0.2203768789768219,959.0713088512421
data2,STGCN,X,4,16,150,0.1868053674697876,0.17008309066295624,898.3044590950012
data2,STGCN,X,4,32,150,0.1836751103401184,0.16989772021770477,905.282101392746
data2,STGCN,X,4,64,150,0.18480028212070465,0.16808974742889404,942.3782269954681
data2,STGCN,X,8,16,150,0.19903047382831573,0.17107366025447845,927.3921871185303
data2,STGCN,X,8,32,150,0.19699788093566895,0.1747625768184662,940.7943851947784
data2,STGCN,X,8,64,150,0.2020132839679718,0.17997854948043823,974.0644202232361
data2,STGCN,X,12,16,150,0.2046736776828766,0.18093596398830414,948.2901244163513
data2,STGCN,X,12,32,150,0.18769653141498566,0.1700083613395691,958.9785244464874
data2,STGCN,X,12,64,150,0.188783660531044,0.16821017861366272,998.9720087051392
data2,STGCN,X,24,16,150,0.2644827365875244,0.20889121294021606,893.9389801025391
data2,STGCN,X,24,32,150,0.22772736847400665,0.18887272477149963,911.6973042488098
data2,STGCN,X,24,64,150,0.26419225335121155,0.2180267721414566,960.8248929977417
data2,STGCN,X,4,16,150,0.18023744225502014,0.16447746753692627,896.342381477356
data2,STGCN,X,4,32,150,0.18834687769412994,0.17123617231845856,908.3375296592712
data2,STGCN,X,4,64,150,0.18824096024036407,0.1722954362630844,939.738983631134
data2,STGCN,X,8,16,150,0.19852693378925323,0.1732316017150879,921.6964468955994
data2,STGCN,X,8,32,150,0.20064324140548706,0.17712226510047913,939.4217357635498
data2,STGCN,X,8,64,150,0.20211002230644226,0.17545367777347565,981.7137019634247
data2,STGCN,X,12,16,150,0.1936485916376114,0.1707194596529007,949.4090571403503
data2,STGCN,X,12,32,150,0.19275890290737152,0.17193499207496643,970.2255578041077
data2,STGCN,X,12,64,150,0.19332635402679443,0.1707909256219864,1021.6251077651978
data2,STGCN,X,24,16,150,0.2767883241176605,0.2512948513031006,906.4451534748077
data2,STGCN,X,24,32,150,0.2445574849843979,0.21116243302822113,914.8469171524048
data2,STGCN,X,24,64,150,0.2564396560192108,0.2105392962694168,958.8214411735535
data2,STGCN,X,4,16,150,0.19441239535808563,0.17792683839797974,893.3157703876495
data2,STGCN,X,4,32,150,0.18333187699317932,0.16640743613243103,906.6360530853271
data2,STGCN,X,4,64,150,0.19547145068645477,0.18048152327537537,940.3016541004181
data2,STGCN,X,8,16,150,0.18701201677322388,0.16898299753665924,925.1770370006561
data2,STGCN,X,8,32,150,0.19420179724693298,0.17093929648399353,935.8943254947662
data2,STGCN,X,8,64,150,0.19816480576992035,0.1764386147260666,972.6237115859985
data2,STGCN,X,12,16,150,0.1945832073688507,0.17485955357551575,946.4016008377075
data2,STGCN,X,12,32,150,0.20074401795864105,0.17514844238758087,958.1242635250092
data2,STGCN,X,12,64,150,0.20018446445465088,0.1797030121088028,1024.3612234592438
data2,STGCN,X,24,16,150,0.22360607981681824,0.19448615610599518,899.4802207946777
data2,STGCN,X,24,32,150,0.23450125753879547,0.20127448439598083,1546.9900469779968
data2,STGCN,X,24,64,150,0.23342546820640564,0.20836074650287628,1732.843028306961
data2,STGCN,X,4,16,150,0.18025322258472443,0.16401536762714386,1365.4338641166687
data2,STGCN,X,4,32,150,0.19901342689990997,0.18060298264026642,1235.187109708786
data2,STGCN,X,4,64,150,0.18234224617481232,0.16852834820747375,1278.9702801704407
data2,STGCN,X,8,16,150,0.19703267514705658,0.17492789030075073,1257.282176733017
data2,STGCN,X,8,32,150,0.20430627465248108,0.18131853640079498,1271.9749450683594
data2,STGCN,X,8,64,150,0.20525291562080383,0.18373116850852966,1326.6268196105957
data2,STGCN,X,12,16,150,0.19296671450138092,0.17391438782215118,1291.099446773529
data2,STGCN,X,12,32,150,0.19183503091335297,0.16833113133907318,1314.2834448814392
data2,STGCN,X,12,64,150,0.20214740931987762,0.17798790335655212,1358.0948054790497
data2,STGCN,X,24,16,150,0.249551922082901,0.2080264389514923,1206.8287451267242
data2,STGCN,X,24,32,150,0.2786080837249756,0.2323196530342102,1229.8103404045105
data2,STGCN,X,24,64,150,0.23409953713417053,0.1984984427690506,1291.8783490657806
data2,STGCN,X,4,16,150,0.17627425491809845,0.15829302370548248,1215.8287162780762
data2,STGCN,X,4,32,150,0.18183396756649017,0.16373740136623383,1230.4556856155396
data2,STGCN,X,4,64,150,0.1837875097990036,0.16938237845897675,1271.9055819511414
data2,STGCN,X,8,16,150,0.20225584506988525,0.17594937980175018,1263.7537789344788
data2,STGCN,X,8,32,150,0.19566605985164642,0.17625649273395538,1277.195460319519
data2,STGCN,X,8,64,150,0.19399316608905792,0.17247505486011505,1329.2837619781494
data2,STGCN,X,12,16,150,0.19603043794631958,0.17497295141220093,1291.4759476184845
data2,STGCN,X,12,32,150,0.19689461588859558,0.17324230074882507,1313.2758169174194
data2,STGCN,X,12,64,150,0.20090420544147491,0.1788262575864792,1341.4111218452454
data2,STGCN,X,24,16,150,0.20392125844955444,0.18148548901081085,1198.315013885498
data2,STGCN,X,24,32,150,0.21999524533748627,0.1933131217956543,1218.2243275642395
data2,STGCN,X,24,64,150,0.20787277817726135,0.18308472633361816,1285.6926476955414
data2,STGCN,X,4,16,150,0.19107283651828766,0.17386659979820251,1211.0091300010681
data2,STGCN,X,4,32,150,0.18294940888881683,0.16506923735141754,1224.1303825378418
data2,STGCN,X,4,64,150,0.18736383318901062,0.17298710346221924,1474.4608852863312
data2,STGCN,X,8,16,150,0.20336337387561798,0.17554360628128052,1678.2303802967072
data2,STGCN,X,8,32,150,0.19537682831287384,0.17197884619235992,1718.022033214569
data2,STGCN,X,8,64,150,0.19528645277023315,0.17421077191829681,1772.9608504772186
data2,STGCN,X,12,16,150,0.21091367304325104,0.18478699028491974,1336.9114091396332
data2,STGCN,X,12,32,150,0.20139116048812866,0.17766177654266357,1306.0565054416656
data2,STGCN,X,12,64,150,0.18837450444698334,0.16518571972846985,1348.935958623886
data2,STGCN,X,24,16,150,0.22532254457473755,0.19504523277282715,1199.3285512924194
data2,STGCN,X,24,32,150,0.2179546058177948,0.1942228078842163,1223.0212709903717
data2,STGCN,X,24,64,150,0.22799506783485413,0.20670191943645477,1302.931911945343
data2,STGCN,X,4,16,150,0.177899569272995,0.16330398619174957,1218.2937064170837
data2,STGCN,X,4,32,150,0.19048509001731873,0.17287611961364746,1367.0240352153778
data2,STGCN,X,4,64,150,0.19024597108364105,0.17501047253608704,1706.7759237289429
data2,STGCN,X,8,16,150,0.19921089708805084,0.17357896268367767,1674.5780749320984
data2,STGCN,X,8,32,150,0.19400301575660706,0.17304067313671112,1695.3480536937714
data2,STGCN,X,8,64,150,0.20041479170322418,0.17768056690692902,1752.0197656154633
data2,STGCN,X,12,16,150,0.20882567763328552,0.18077868223190308,1574.4404356479645
data2,STGCN,X,12,32,150,0.19441020488739014,0.17255036532878876,1301.4294340610504
data2,STGCN,X,12,64,150,0.19398696720600128,0.17414678633213043,1354.0765047073364
data2,STGCN,X,24,16,150,0.2357664257287979,0.20593754947185516,1208.6636989116669
data2,STGCN,X,24,32,150,0.2692757844924927,0.22559325397014618,1233.7345821857452
data2,STGCN,X,24,64,150,0.26118531823158264,0.21675097942352295,1297.359855413437
data2,STGCN,X,4,16,150,0.1833614557981491,0.16711768507957458,1214.1904156208038
data2,STGCN,X,4,32,150,0.1927586793899536,0.17423126101493835,1232.4175713062286
data2,STGCN,X,4,64,150,0.1801941841840744,0.1635773926973343,1280.3544704914093
data2,STGCN,X,8,16,150,0.19285133481025696,0.16711963713169098,1248.641375541687
data2,STGCN,X,8,32,150,0.19996245205402374,0.17411589622497559,1268.457534313202
data2,STGCN,X,8,64,150,0.19191624224185944,0.1710841953754425,1328.1296787261963
data2,STGCN,X,12,16,150,0.20381909608840942,0.19599981606006622,1276.719404220581
data2,STGCN,X,12,32,150,0.19691666960716248,0.17799769341945648,1295.870070695877
data2,STGCN,X,12,64,150,0.1954147219657898,0.174587681889534,1352.9227142333984
data2,STGCN,X,24,16,150,0.23851202428340912,0.20409561693668365,1628.1506927013397
data2,STGCN,X,24,32,150,0.27120447158813477,0.23406831920146942,1508.0326662063599
data2,STGCN,X,24,64,150,0.2602936625480652,0.21136292815208435,1290.5018169879913
data2,STGCN,X,4,16,150,0.20145219564437866,0.1859285831451416,1214.4601011276245
data2,STGCN,X,4,32,150,0.18766671419143677,0.17114883661270142,1231.8703289031982
data2,STGCN,X,4,64,150,0.17917793989181519,0.16423507034778595,1277.8650765419006
data2,STGCN,X,8,16,150,0.19350987672805786,0.17135940492153168,1248.053838968277
data2,STGCN,X,8,32,150,0.19755373895168304,0.1770590990781784,1272.9999766349792
data2,STGCN,X,8,64,150,0.2008589655160904,0.17775316536426544,1321.165658712387
data2,STGCN,X,12,16,150,0.19643773138523102,0.17496345937252045,1276.2990596294403
data2,STGCN,X,12,32,150,0.20897981524467468,0.18628054857254028,1302.4168825149536
data2,STGCN,X,12,64,150,0.19929391145706177,0.18336158990859985,1349.0922827720642
data2,STGCN,X,24,16,150,0.22597484290599823,0.20100444555282593,1205.058471918106
data2,STGCN,X,24,32,150,0.20130515098571777,0.1826379895210266,1233.4104402065277
data2,STGCN,X,24,64,150,0.26051199436187744,0.21377995610237122,1282.1302695274353
data2,STGCN,X,4,16,150,0.17610429227352142,0.1580570787191391,1204.1754758358002
data2,STGCN,X,4,32,150,0.18284882605075836,0.16463743150234222,1222.7553565502167
data2,STGCN,X,4,64,150,0.18038073182106018,0.1645306944847107,1262.1673424243927
data2,STGCN,X,8,16,150,0.19212527573108673,0.1690048724412918,1242.6170687675476
data2,STGCN,X,8,32,150,0.19874131679534912,0.17498145997524261,1258.4901006221771
data2,STGCN,X,8,64,150,0.19496072828769684,0.17365384101867676,1306.7325327396393
data2,STGCN,X,12,16,150,0.19143837690353394,0.16844110190868378,1269.9517545700073
data2,STGCN,X,12,32,150,0.19695787131786346,0.1746206283569336,1298.4948799610138
data2,STGCN,X,12,64,150,0.19676277041435242,0.17617404460906982,1351.2932782173157
data2,STGCN,X,24,16,150,0.23153209686279297,0.19946669042110443,1194.996598482132
data2,STGCN,X,24,32,150,0.24279078841209412,0.21198990941047668,1218.7018268108368
data2,STGCN,X,24,64,150,0.2281751036643982,0.20525546371936798,1283.9100432395935
data2,STGCN,X,4,16,150,0.1837691068649292,0.16823995113372803,1219.5731830596924
data2,STGCN,X,4,32,150,0.18335679173469543,0.16605812311172485,1244.5083990097046
data2,STGCN,X,4,64,150,0.18362833559513092,0.16888266801834106,1279.1350326538086
data2,STGCN,X,8,16,150,0.19798174500465393,0.17543192207813263,1258.2016365528107
data2,STGCN,X,8,32,150,0.19922439754009247,0.17483508586883545,1281.4257588386536
data2,STGCN,X,8,64,150,0.19832509756088257,0.17247948050498962,1323.4384055137634
data2,STGCN,X,12,16,150,0.1915024071931839,0.17131514847278595,1286.8808817863464
data2,STGCN,X,12,32,150,0.19526469707489014,0.1747772991657257,1310.6563324928284
data2,STGCN,X,12,64,150,0.21029157936573029,0.18730288743972778,1359.5660440921783
data2,STGCN,X,24,16,150,0.2272353172302246,0.19398878514766693,1208.6819868087769
data2,STGCN,X,24,32,150,0.2184104025363922,0.19050611555576324,1326.0441751480103
data2,STGCN,X,24,64,150,0.2202441245317459,0.20071399211883545,1310.793118238449
data2,STGCN,X,4,16,150,0.18522994220256805,0.16649068892002106,1212.609235048294
data2,STGCN,X,4,32,150,0.1791716367006302,0.1630944460630417,1231.918419122696
data2,STGCN,X,4,64,150,0.17910903692245483,0.16176071763038635,1281.7488131523132
data2,STGCN,X,8,16,150,0.19675157964229584,0.17315803468227386,1252.9860377311707
data2,STGCN,X,8,32,150,0.1931425780057907,0.17562435567378998,1275.587176322937
data2,STGCN,X,8,64,150,0.1987241506576538,0.1759033501148224,1330.5799643993378
data2,STGCN,X,12,16,150,0.19840006530284882,0.17412422597408295,1278.9443593025208
data2,STGCN,X,12,32,150,0.1891942322254181,0.1692129224538803,1300.336807012558
data2,STGCN,X,12,64,150,0.19970673322677612,0.17346516251564026,1361.4776825904846
data2,STGCN,X,24,16,150,0.2213609367609024,0.2007935494184494,1210.4283423423767
data2,STGCN,X,24,32,150,0.2139369398355484,0.18750661611557007,1509.5045080184937
data2,STGCN,X,24,64,150,0.22602367401123047,0.19485288858413696,1462.194144487381
data2,STGCN,X,4,16,150,0.183466836810112,0.1651500165462494,1225.1002833843231
data2,STGCN,X,4,32,150,0.18837392330169678,0.17492176592350006,1245.6478338241577
data2,STGCN,X,4,64,150,0.1861000508069992,0.17158128321170807,1287.414157152176
data2,STGCN,X,8,16,150,0.19526804983615875,0.17228320240974426,1262.6661524772644
data2,STGCN,X,8,32,150,0.19146518409252167,0.1709921509027481,1276.8749327659607
data2,STGCN,X,8,64,150,0.19344282150268555,0.17182575166225433,1323.7807033061981
data2,STGCN,X,12,16,150,0.19920676946640015,0.17341458797454834,1287.8233785629272
data2,STGCN,X,12,32,150,0.205743208527565,0.17985393106937408,1310.9356484413147
data2,STGCN,X,12,64,150,0.1954687237739563,0.17214617133140564,1352.8770422935486
data2,STGCN,X,24,16,150,0.2117234170436859,0.18648317456245422,1201.6015677452087
data2,STGCN,X,24,32,150,0.2603401839733124,0.20830899477005005,1223.9655208587646
data2,STGCN,X,24,64,150,0.26497265696525574,0.2204570472240448,1280.5518913269043
data2,STGCN,X,4,16,150,0.19623655080795288,0.17887546122074127,1209.5685453414917
data2,STGCN,X,4,32,150,0.18394672870635986,0.16816841065883636,1224.512268781662
data2,STGCN,X,4,64,150,0.1901579201221466,0.17451982200145721,1269.6363656520844
data2,STGCN,X,8,16,150,0.19045084714889526,0.16824321448802948,1247.2903242111206
data2,STGCN,X,8,32,150,0.19771431386470795,0.17512618005275726,1264.2191517353058
data2,STGCN,X,8,64,150,0.18923139572143555,0.16974559426307678,1315.5240392684937
data2,STGCN,X,12,16,150,0.196565181016922,0.17129358649253845,1271.8118436336517
data2,STGCN,X,12,32,150,0.19259198009967804,0.17581357061862946,1296.801676273346
data2,STGCN,X,12,64,150,0.1983153522014618,0.1778114140033722,1349.5670773983002
data2,STGCN,X,24,16,150,0.2272709757089615,0.19508256018161774,1210.1043181419373
data2,STGCN,X,24,32,150,0.23355889320373535,0.2036260962486267,1220.3227937221527
data2,STGCN,X,24,64,150,0.2400793582201004,0.200814887881279,1281.7493119239807
data2,STGCN,X,4,16,150,0.17862176895141602,0.15826989710330963,1209.495203256607
data2,STGCN,X,4,32,150,0.17756927013397217,0.16360171139240265,1223.7183496952057
data2,STGCN,X,4,64,150,0.19767822325229645,0.18137958645820618,1269.2229046821594
data2,STGCN,X,8,16,150,0.19798147678375244,0.17532293498516083,1248.234519481659
data2,STGCN,X,8,32,150,0.20012974739074707,0.1787683069705963,1266.2025909423828
data2,STGCN,X,8,64,150,0.1965337097644806,0.1718664914369583,1316.2917666435242
data2,STGCN,X,12,16,150,0.20317834615707397,0.1748059093952179,1272.133190870285
data2,STGCN,X,12,32,150,0.20927657186985016,0.18365654349327087,1296.937664270401
data2,STGCN,X,12,64,150,0.18675848841667175,0.16884958744049072,1347.4636023044586
data2,STGCN,X,24,16,150,0.24503614008426666,0.20431341230869293,1202.0366196632385
data2,STGCN,X,24,32,150,0.2463848739862442,0.20444807410240173,1239.5477769374847
data2,STGCN,X,24,64,150,0.24852508306503296,0.20990726351737976,1287.2968180179596
data2,STGCN,X,4,16,150,0.18203555047512054,0.16577722132205963,1213.5691051483154
data2,STGCN,X,4,32,150,0.19297897815704346,0.18032240867614746,1240.0288379192352
data2,STGCN,X,4,64,150,0.18259020149707794,0.16471435129642487,1271.1857454776764
data2,STGCN,X,8,16,150,0.2000478059053421,0.17710615694522858,1250.7601828575134
data2,STGCN,X,8,32,150,0.19620251655578613,0.17477469146251678,1282.172060251236
data2,STGCN,X,8,64,150,0.19288358092308044,0.1686347872018814,1317.9734160900116
data2,STGCN,X,12,16,150,0.21517826616764069,0.18190066516399384,1281.806312084198
data2,STGCN,X,12,32,150,0.18918918073177338,0.1682066172361374,1310.1458530426025
data2,STGCN,X,12,64,150,0.19396933913230896,0.17680424451828003,1346.1179263591766
data2,STGCN,X,24,16,150,0.22060775756835938,0.1903914213180542,1204.4478068351746
data2,STGCN,X,24,32,150,0.2488449364900589,0.21056026220321655,1234.316041469574
data2,STGCN,X,24,64,150,0.21627134084701538,0.19178664684295654,1002.5212502479553
